station,time,temperature_2m,relative_humidity_2m,dew_point_2m,wind_speed_10m,shortwave_radiation,apparent_temperature
SanAntonio,2022-03-29 00:00:00,67.9,73,59.0,8.2,0.0,67.5
SanAntonio,2022-03-29 01:00:00,66.8,81,60.8,8.4,0.0,66.9
SanAntonio,2022-03-29 02:00:00,67.4,82,61.7,7.5,0.0,68.3
SanAntonio,2022-03-29 03:00:00,67.9,82,62.2,7.9,0.0,68.8
SanAntonio,2022-03-29 04:00:00,68.7,79,61.9,11.8,0.0,67.8
SanAntonio,2022-03-29 05:00:00,68.5,80,62.1,9.1,0.0,68.9
SanAntonio,2022-03-29 06:00:00,68.1,81,62.1,5.6,0.0,70.0
SanAntonio,2022-03-29 07:00:00,67.6,84,62.6,8.7,0.0,68.4
SanAntonio,2022-03-29 08:00:00,68.9,81,62.9,11.0,14.0,68.9
SanAntonio,2022-03-29 09:00:00,69.7,80,63.3,11.4,39.0,69.7
SanAntonio,2022-03-29 10:00:00,72.1,71,62.2,13.4,120.0,70.7
SanAntonio,2022-03-29 11:00:00,74.0,67,62.3,14.8,202.0,72.1
SanAntonio,2022-03-29 12:00:00,77.7,58,61.7,15.2,465.0,75.3
SanAntonio,2022-03-29 13:00:00,80.5,56,63.3,15.3,895.0,81.6
SanAntonio,2022-03-29 14:00:00,82.2,50,61.7,15.7,941.0,82.8
SanAntonio,2022-03-29 15:00:00,83.2,49,62.1,14.9,842.0,83.6
SanAntonio,2022-03-29 16:00:00,83.6,51,63.6,15.4,763.0,83.7
SanAntonio,2022-03-29 17:00:00,83.1,53,64.2,17.6,313.0,80.8
SanAntonio,2022-03-29 18:00:00,79.3,55,61.7,17.7,244.0,75.9
SanAntonio,2022-03-29 19:00:00,77.4,60,62.4,16.1,204.0,75.0
SanAntonio,2022-03-29 20:00:00,75.1,66,62.9,13.0,0.0,74.2
SanAntonio,2022-03-29 21:00:00,73.6,70,63.2,14.3,0.0,72.3
SanAntonio,2022-03-29 22:00:00,72.8,78,65.5,12.2,0.0,73.4
SanAntonio,2022-03-29 23:00:00,73.0,73,63.8,13.7,0.0,72.2
SanAntonio,2022-03-30 00:00:00,72.3,77,64.6,17.8,0.0,70.1
SanAntonio,2022-03-30 01:00:00,72.2,78,64.9,15.3,0.0,71.2
SanAntonio,2022-03-30 02:00:00,72.4,76,64.4,12.4,0.0,72.3
SanAntonio,2022-03-30 03:00:00,72.7,75,64.3,10.8,0.0,73.4
SanAntonio,2022-03-30 04:00:00,71.5,79,64.7,7.5,0.0,73.8
SanAntonio,2022-03-30 05:00:00,70.0,84,65.0,7.5,0.0,72.3
SanAntonio,2022-03-30 06:00:00,64.0,81,58.0,6.5,0.0,63.9
SanAntonio,2022-03-30 07:00:00,63.2,81,57.2,2.5,0.0,64.5
SanAntonio,2022-03-30 08:00:00,63.3,83,58.0,1.9,23.0,65.1
SanAntonio,2022-03-30 09:00:00,66.3,69,55.8,4.7,201.0,66.2
SanAntonio,2022-03-30 10:00:00,71.7,36,43.3,10.8,446.0,65.5
SanAntonio,2022-03-30 11:00:00,75.4,25,37.1,19.3,664.0,65.2
SanAntonio,2022-03-30 12:00:00,76.9,25,38.4,20.2,835.0,67.7
SanAntonio,2022-03-30 13:00:00,79.6,21,36.2,18.0,954.0,72.0
SanAntonio,2022-03-30 14:00:00,81.0,19,34.9,14.3,1000.0,75.4
SanAntonio,2022-03-30 15:00:00,81.4,21,37.7,16.1,963.0,75.1
SanAntonio,2022-03-30 16:00:00,82.8,18,35.0,15.6,861.0,75.4
SanAntonio,2022-03-30 17:00:00,83.3,16,32.5,15.0,690.0,74.4
SanAntonio,2022-03-30 18:00:00,81.1,22,38.6,16.6,473.0,71.4
SanAntonio,2022-03-30 19:00:00,78.6,21,35.4,16.4,224.0,68.3
SanAntonio,2022-03-30 20:00:00,73.7,24,34.7,11.7,0.0,65.4
SanAntonio,2022-03-30 21:00:00,71.3,24,32.6,9.1,0.0,63.7
SanAntonio,2022-03-30 22:00:00,66.9,29,33.6,8.1,0.0,59.9
SanAntonio,2022-03-30 23:00:00,64.3,34,35.3,3.8,0.0,59.3
SanAntonio,2022-03-31 00:00:00,61.6,35,33.7,4.7,0.0,56.1
SanAntonio,2022-03-31 01:00:00,58.5,37,32.3,3.9,0.0,53.1
SanAntonio,2022-03-31 02:00:00,56.4,40,32.4,2.3,0.0,51.7
SanAntonio,2022-03-31 03:00:00,54.0,45,33.1,2.6,0.0,49.2
SanAntonio,2022-03-31 04:00:00,52.3,47,32.6,3.5,0.0,47.1
SanAntonio,2022-03-31 05:00:00,49.9,53,33.4,3.0,0.0,45.0
SanAntonio,2022-03-31 06:00:00,48.6,60,35.3,3.8,0.0,43.7
SanAntonio,2022-03-31 07:00:00,47.2,68,37.1,3.2,0.0,42.8
SanAntonio,2022-03-31 08:00:00,48.1,67,37.7,3.2,29.0,43.9
SanAntonio,2022-03-31 09:00:00,55.3,55,39.4,1.9,206.0,52.0
SanAntonio,2022-03-31 10:00:00,62.3,43,39.5,0.9,437.0,59.4
SanAntonio,2022-03-31 11:00:00,64.9,41,40.6,3.9,655.0,62.1
SanAntonio,2022-03-31 12:00:00,67.8,35,39.1,4.7,826.0,66.2
SanAntonio,2022-03-31 13:00:00,71.6,32,40.2,1.4,938.0,73.4
SanAntonio,2022-03-31 14:00:00,74.4,26,37.3,2.4,985.0,75.5
SanAntonio,2022-03-31 15:00:00,77.0,24,37.5,3.2,957.0,77.4
SanAntonio,2022-03-31 16:00:00,79.7,22,37.5,2.9,852.0,79.1
SanAntonio,2022-03-31 17:00:00,80.8,22,38.4,7.9,682.0,76.1
SanAntonio,2022-03-31 18:00:00,80.0,22,37.7,8.1,464.0,73.7
SanAntonio,2022-03-31 19:00:00,76.1,27,39.7,10.1,219.0,69.4
SanAntonio,2022-03-31 20:00:00,71.5,29,37.6,5.9,0.0,66.2
SanAntonio,2022-03-31 21:00:00,68.0,31,36.3,6.2,0.0,62.3
SanAntonio,2022-03-31 22:00:00,66.1,31,34.6,5.6,0.0,60.4
SanAntonio,2022-03-31 23:00:00,62.9,37,36.2,4.5,0.0,57.9
SanAntonio,2022-04-01 00:00:00,59.5,41,35.8,2.8,0.0,55.1
SanAntonio,2022-04-01 01:00:00,57.2,44,35.5,3.3,0.0,52.6
SanAntonio,2022-04-01 02:00:00,54.8,50,36.5,2.7,0.0,50.6
SanAntonio,2022-04-01 03:00:00,52.8,61,39.7,4.2,0.0,48.6
SanAntonio,2022-04-01 04:00:00,52.1,66,41.1,4.1,0.0,48.2
SanAntonio,2022-04-01 05:00:00,51.4,62,38.8,3.4,0.0,47.3
SanAntonio,2022-04-01 06:00:00,49.2,76,42.0,3.5,0.0,45.7
SanAntonio,2022-04-01 07:00:00,48.6,77,41.7,3.2,0.0,45.2
SanAntonio,2022-04-01 08:00:00,49.1,75,41.5,2.2,30.0,46.1
SanAntonio,2022-04-01 09:00:00,59.2,59,44.9,5.8,202.0,55.4
SanAntonio,2022-04-01 10:00:00,65.8,46,44.4,9.9,434.0,60.2
SanAntonio,2022-04-01 11:00:00,69.4,40,44.0,10.1,652.0,64.6
SanAntonio,2022-04-01 12:00:00,72.8,36,44.3,9.7,823.0,69.9
SanAntonio,2022-04-01 13:00:00,76.9,30,43.1,10.0,938.0,74.7
SanAntonio,2022-04-01 14:00:00,80.1,26,42.1,11.4,978.0,77.2
SanAntonio,2022-04-01 15:00:00,82.2,25,42.9,12.3,946.0,78.7
SanAntonio,2022-04-01 16:00:00,83.0,26,44.6,12.3,846.0,79.0
SanAntonio,2022-04-01 17:00:00,83.7,30,49.0,12.0,671.0,79.4
SanAntonio,2022-04-01 18:00:00,82.5,28,46.1,12.6,460.0,76.2
SanAntonio,2022-04-01 19:00:00,79.6,29,44.6,15.0,218.0,71.9
SanAntonio,2022-04-01 20:00:00,75.9,36,47.0,9.7,0.0,71.0
SanAntonio,2022-04-01 21:00:00,73.6,42,49.1,10.2,0.0,69.1
SanAntonio,2022-04-01 22:00:00,69.2,56,52.8,8.4,0.0,66.5
SanAntonio,2022-04-01 23:00:00,67.7,58,52.4,7.2,0.0,65.4
SanAntonio,2022-04-02 00:00:00,64.0,71,54.4,6.3,0.0,62.7
SanAntonio,2022-04-02 01:00:00,64.9,74,56.4,3.8,0.0,65.3
SanAntonio,2022-04-02 02:00:00,64.9,79,58.2,3.0,0.0,66.3
SanAntonio,2022-04-02 03:00:00,65.5,76,57.7,3.8,0.0,66.4
SanAntonio,2022-04-02 04:00:00,65.3,73,56.5,3.0,0.0,66.1
SanAntonio,2022-04-02 05:00:00,64.3,83,59.0,7.9,0.0,63.9
SanAntonio,2022-04-02 06:00:00,64.3,81,58.4,5.1,0.0,65.0
SanAntonio,2022-04-02 07:00:00,64.5,81,58.6,4.0,0.0,65.7
SanAntonio,2022-04-02 08:00:00,64.1,84,59.1,2.9,24.0,65.9
SanAntonio,2022-04-02 09:00:00,66.6,79,59.9,0.5,173.0,69.7
SanAntonio,2022-04-02 10:00:00,70.9,71,61.0,3.0,402.0,73.4
SanAntonio,2022-04-02 11:00:00,75.1,65,62.5,3.8,612.0,78.5
SanAntonio,2022-04-02 12:00:00,78.9,59,63.4,3.8,815.0,85.0
SanAntonio,2022-04-02 13:00:00,82.6,51,62.7,3.2,920.0,89.9
SanAntonio,2022-04-02 14:00:00,87.7,26,48.5,5.5,976.0,89.4
SanAntonio,2022-04-02 15:00:00,90.1,19,42.3,2.6,948.0,91.7
SanAntonio,2022-04-02 16:00:00,90.0,16,37.8,4.1,856.0,88.8
SanAntonio,2022-04-02 17:00:00,90.2,16,37.9,6.1,679.0,86.1
SanAntonio,2022-04-02 18:00:00,88.7,11,27.5,6.1,478.0,81.7
SanAntonio,2022-04-02 19:00:00,86.3,12,27.7,7.8,232.0,78.6
SanAntonio,2022-04-02 20:00:00,79.0,14,25.7,5.6,0.0,72.0
SanAntonio,2022-04-02 21:00:00,73.7,20,30.1,6.4,0.0,66.9
SanAntonio,2022-04-02 22:00:00,69.7,34,40.0,5.2,0.0,65.1
SanAntonio,2022-04-02 23:00:00,66.9,41,42.4,3.8,0.0,63.3
SanAntonio,2022-04-03 00:00:00,63.9,44,41.6,2.2,0.0,60.9
SanAntonio,2022-04-03 01:00:00,61.8,49,42.5,4.5,0.0,58.1
SanAntonio,2022-04-03 02:00:00,59.7,56,43.9,1.6,0.0,57.5
SanAntonio,2022-04-03 03:00:00,58.2,56,42.6,2.2,0.0,55.4
SanAntonio,2022-04-03 04:00:00,56.9,64,44.8,2.0,0.0,54.7
SanAntonio,2022-04-03 05:00:00,60.0,73,51.3,2.3,0.0,59.5
SanAntonio,2022-04-03 06:00:00,61.9,71,52.4,1.8,0.0,61.9
SanAntonio,2022-04-03 07:00:00,62.1,69,51.8,3.2,0.0,61.3
SanAntonio,2022-04-03 08:00:00,61.4,76,53.7,1.0,18.0,62.1
SanAntonio,2022-04-03 09:00:00,65.3,78,58.3,2.4,95.0,67.1
SanAntonio,2022-04-03 10:00:00,68.5,84,63.5,2.9,292.0,72.1
SanAntonio,2022-04-03 11:00:00,73.0,70,62.6,5.7,623.0,75.8
SanAntonio,2022-04-03 12:00:00,76.4,61,62.0,6.2,803.0,80.6
SanAntonio,2022-04-03 13:00:00,79.2,57,62.7,5.4,924.0,85.4
SanAntonio,2022-04-03 14:00:00,81.9,49,60.9,8.3,962.0,86.2
SanAntonio,2022-04-03 15:00:00,84.1,44,59.8,9.0,930.0,87.2
SanAntonio,2022-04-03 16:00:00,85.6,41,59.2,10.2,825.0,86.9
SanAntonio,2022-04-03 17:00:00,86.3,37,57.0,8.5,675.0,86.2
SanAntonio,2022-04-03 18:00:00,85.0,39,57.2,10.1,462.0,83.0
SanAntonio,2022-04-03 19:00:00,82.4,38,54.3,10.8,220.0,79.2
SanAntonio,2022-04-03 20:00:00,78.1,36,49.0,7.8,0.0,74.5
SanAntonio,2022-04-03 21:00:00,73.5,50,53.7,6.3,0.0,72.0
SanAntonio,2022-04-03 22:00:00,73.6,55,56.5,8.6,0.0,72.1
SanAntonio,2022-04-03 23:00:00,70.7,72,61.3,9.8,0.0,70.5
SanAntonio,2022-04-04 00:00:00,67.9,82,62.2,8.9,0.0,68.4
SanAntonio,2022-04-04 01:00:00,65.6,84,60.6,6.2,0.0,66.6
SanAntonio,2022-04-04 02:00:00,65.2,82,59.6,6.2,0.0,65.9
SanAntonio,2022-04-04 03:00:00,67.8,85,63.1,5.7,0.0,70.0
SanAntonio,2022-04-04 04:00:00,66.7,86,62.4,4.4,0.0,69.2
SanAntonio,2022-04-04 05:00:00,67.8,84,62.8,4.6,0.0,70.3
SanAntonio,2022-04-04 06:00:00,67.7,87,63.7,5.8,0.0,70.1
SanAntonio,2022-04-04 07:00:00,67.9,88,64.3,4.6,0.0,71.2
SanAntonio,2022-04-04 08:00:00,67.9,91,65.1,6.3,15.0,70.8
SanAntonio,2022-04-04 09:00:00,69.9,87,65.9,6.4,123.0,73.1
SanAntonio,2022-04-04 10:00:00,71.3,81,65.1,10.0,69.0,72.6
SanAntonio,2022-04-04 11:00:00,73.6,80,67.1,9.7,169.0,76.0
SanAntonio,2022-04-04 12:00:00,74.2,75,65.8,9.1,40.0,76.3
SanAntonio,2022-04-04 13:00:00,75.8,74,66.9,8.0,299.0,78.8
SanAntonio,2022-04-04 14:00:00,77.2,74,68.3,10.6,585.0,80.1
SanAntonio,2022-04-04 15:00:00,79.9,65,67.1,10.9,614.0,82.4
SanAntonio,2022-04-04 16:00:00,81.6,59,65.9,8.8,510.0,83.8
SanAntonio,2022-04-04 17:00:00,81.6,55,63.9,7.0,345.0,83.7
SanAntonio,2022-04-04 18:00:00,80.2,55,62.6,7.4,230.0,81.5
SanAntonio,2022-04-04 19:00:00,78.7,58,62.7,7.7,32.0,80.0
SanAntonio,2022-04-04 20:00:00,77.3,66,65.1,4.1,0.0,81.1
SanAntonio,2022-04-04 21:00:00,75.9,68,64.5,5.6,0.0,78.8
SanAntonio,2022-04-04 22:00:00,76.0,73,66.7,7.4,0.0,79.1
SanAntonio,2022-04-04 23:00:00,74.6,76,66.5,5.6,0.0,78.5
SanAntonio,2022-04-05 00:00:00,72.7,79,65.8,1.6,0.0,77.9
SanAntonio,2022-04-05 01:00:00,71.9,81,65.8,2.7,0.0,76.6
SanAntonio,2022-04-05 02:00:00,72.7,86,68.3,4.9,0.0,77.7
SanAntonio,2022-04-05 03:00:00,72.9,86,68.5,6.2,0.0,77.4
SanAntonio,2022-04-05 04:00:00,71.8,87,67.7,4.3,0.0,76.8
SanAntonio,2022-04-05 05:00:00,72.4,90,69.3,2.4,0.0,78.9
SanAntonio,2022-04-05 06:00:00,71.2,89,67.8,3.5,0.0,76.5
SanAntonio,2022-04-05 07:00:00,70.6,93,68.5,3.1,0.0,76.5
SanAntonio,2022-04-05 08:00:00,71.2,91,68.4,4.7,16.0,76.4
SanAntonio,2022-04-05 09:00:00,72.3,89,68.8,5.7,82.0,77.2
SanAntonio,2022-04-05 10:00:00,77.4,75,68.8,6.3,363.0,82.1
SanAntonio,2022-04-05 11:00:00,79.3,76,71.1,9.1,617.0,84.6
SanAntonio,2022-04-05 12:00:00,81.3,73,71.8,9.6,726.0,87.8
SanAntonio,2022-04-05 13:00:00,84.7,58,68.3,7.6,936.0,92.4
SanAntonio,2022-04-05 14:00:00,90.8,42,64.6,9.2,971.0,96.3
SanAntonio,2022-04-05 15:00:00,92.9,36,62.0,8.5,946.0,97.3
SanAntonio,2022-04-05 16:00:00,94.5,25,53.3,8.7,850.0,94.7
SanAntonio,2022-04-05 17:00:00,93.8,28,55.8,10.1,685.0,92.6
SanAntonio,2022-04-05 18:00:00,92.7,23,49.5,13.0,470.0,87.1
SanAntonio,2022-04-05 19:00:00,89.0,26,49.7,11.2,171.0,84.2
SanAntonio,2022-04-05 20:00:00,83.0,36,53.3,9.9,0.0,79.8
SanAntonio,2022-04-05 21:00:00,83.9,27,46.3,5.4,0.0,80.6
SanAntonio,2022-04-05 22:00:00,76.0,38,48.5,2.2,0.0,74.6
SanAntonio,2022-04-05 23:00:00,74.1,37,46.1,4.0,0.0,71.3
SanAntonio,2022-04-06 00:00:00,69.0,47,48.0,4.9,0.0,66.4
SanAntonio,2022-04-06 01:00:00,66.6,52,48.4,4.0,0.0,64.5
SanAntonio,2022-04-06 02:00:00,62.3,66,50.8,3.6,0.0,61.0
SanAntonio,2022-04-06 03:00:00,61.0,74,52.7,2.2,0.0,60.9
SanAntonio,2022-04-06 04:00:00,60.1,75,52.2,1.6,0.0,60.1
SanAntonio,2022-04-06 05:00:00,61.6,68,51.0,2.4,0.0,60.9
SanAntonio,2022-04-06 06:00:00,60.0,75,52.1,1.7,0.0,59.9
SanAntonio,2022-04-06 07:00:00,61.9,77,54.6,5.3,0.0,61.1
SanAntonio,2022-04-06 08:00:00,68.1,73,59.1,2.5,31.0,70.1
SanAntonio,2022-04-06 09:00:00,68.0,42,44.1,17.0,227.0,59.3
SanAntonio,2022-04-06 10:00:00,67.6,38,41.1,17.9,463.0,57.8
SanAntonio,2022-04-06 11:00:00,70.6,36,42.4,18.9,676.0,61.8
SanAntonio,2022-04-06 12:00:00,73.6,30,40.3,18.5,845.0,65.7
SanAntonio,2022-04-06 13:00:00,76.3,26,38.9,17.8,957.0,69.4
SanAntonio,2022-04-06 14:00:00,78.1,27,41.4,17.7,1002.0,72.1
SanAntonio,2022-04-06 15:00:00,80.3,19,34.3,17.9,979.0,72.6
SanAntonio,2022-04-06 16:00:00,81.1,18,33.6,17.2,870.0,72.8
SanAntonio,2022-04-06 17:00:00,81.0,18,33.5,14.9,701.0,72.4
SanAntonio,2022-04-06 18:00:00,79.6,18,32.4,15.0,484.0,69.5
SanAntonio,2022-04-06 19:00:00,77.9,17,29.6,13.4,237.0,68.1
SanAntonio,2022-04-06 20:00:00,73.8,18,27.6,6.7,0.0,66.5
SanAntonio,2022-04-06 21:00:00,70.7,19,26.4,6.5,0.0,63.4
SanAntonio,2022-04-06 22:00:00,67.8,18,22.7,5.1,0.0,60.5
SanAntonio,2022-04-06 23:00:00,64.9,17,19.0,6.7,0.0,56.6
SanAntonio,2022-04-07 00:00:00,62.2,19,19.4,5.3,0.0,54.5
SanAntonio,2022-04-07 01:00:00,58.6,21,18.7,4.2,0.0,51.4
SanAntonio,2022-04-07 02:00:00,54.9,23,17.8,4.1,0.0,47.6
SanAntonio,2022-04-07 03:00:00,53.4,22,15.4,5.0,0.0,45.5
SanAntonio,2022-04-07 04:00:00,53.1,20,13.0,4.0,0.0,45.5
SanAntonio,2022-04-07 05:00:00,50.7,23,14.2,4.6,0.0,42.9
SanAntonio,2022-04-07 06:00:00,48.3,29,17.5,4.3,0.0,40.9
SanAntonio,2022-04-07 07:00:00,50.0,20,10.5,6.5,0.0,41.2
SanAntonio,2022-04-07 08:00:00,51.5,22,13.8,5.4,48.0,43.3
SanAntonio,2022-04-07 09:00:00,60.7,19,18.2,9.6,246.0,51.2
SanAntonio,2022-04-07 10:00:00,65.1,16,17.7,12.9,490.0,54.1
SanAntonio,2022-04-07 11:00:00,69.3,14,18.0,11.1,707.0,60.5
SanAntonio,2022-04-07 12:00:00,71.7,12,16.4,12.2,885.0,63.9
SanAntonio,2022-04-07 13:00:00,73.8,12,18.0,9.1,993.0,68.7
SanAntonio,2022-04-07 14:00:00,75.2,12,19.1,8.8,1034.0,70.8
SanAntonio,2022-04-07 15:00:00,76.9,12,20.4,9.4,999.0,71.9
SanAntonio,2022-04-07 16:00:00,77.0,13,22.4,10.3,890.0,70.8
SanAntonio,2022-04-07 17:00:00,77.6,12,20.9,10.3,721.0,69.6
SanAntonio,2022-04-07 18:00:00,77.7,11,19.0,12.4,501.0,67.0
SanAntonio,2022-04-07 19:00:00,75.7,11,17.4,10.9,249.0,65.5
SanAntonio,2022-04-07 20:00:00,70.4,13,17.2,6.5,0.0,62.0
SanAntonio,2022-04-07 21:00:00,64.6,14,14.3,4.7,0.0,56.8
SanAntonio,2022-04-07 22:00:00,59.8,17,14.9,4.9,0.0,52.0
SanAntonio,2022-04-07 23:00:00,56.2,21,16.7,4.2,0.0,48.8
SanAntonio,2022-04-08 00:00:00,51.7,25,16.9,7.0,0.0,43.1
SanAntonio,2022-04-08 01:00:00,51.3,21,12.6,3.5,0.0,43.9
SanAntonio,2022-04-08 02:00:00,47.5,25,13.4,5.8,0.0,39.2
SanAntonio,2022-04-08 03:00:00,44.6,32,16.6,2.5,0.0,37.9
SanAntonio,2022-04-08 04:00:00,45.0,32,16.9,3.8,0.0,37.8
SanAntonio,2022-04-08 05:00:00,44.2,32,16.2,3.0,0.0,37.2
SanAntonio,2022-04-08 06:00:00,42.2,41,20.2,2.8,0.0,35.7
SanAntonio,2022-04-08 07:00:00,41.6,45,21.8,5.1,0.0,34.3
SanAntonio,2022-04-08 08:00:00,44.0,55,28.9,4.6,50.0,37.8
SanAntonio,2022-04-08 09:00:00,57.2,31,26.8,3.7,249.0,51.1
SanAntonio,2022-04-08 10:00:00,66.8,18,21.9,2.9,491.0,60.4
SanAntonio,2022-04-08 11:00:00,69.8,14,18.5,5.6,710.0,63.7
SanAntonio,2022-04-08 12:00:00,72.2,13,18.6,4.8,885.0,68.3
SanAntonio,2022-04-08 13:00:00,74.6,11,16.6,6.1,999.0,71.1
SanAntonio,2022-04-08 14:00:00,76.4,11,18.0,5.6,1033.0,73.6
SanAntonio,2022-04-08 15:00:00,78.4,11,19.5,2.6,999.0,77.1
SanAntonio,2022-04-08 16:00:00,79.9,11,20.7,6.7,892.0,75.3
SanAntonio,2022-04-08 17:00:00,80.5,11,21.1,5.2,721.0,74.9
SanAntonio,2022-04-08 18:00:00,80.7,10,19.1,5.0,500.0,73.2
SanAntonio,2022-04-08 19:00:00,79.7,9,15.9,3.8,248.0,72.4
SanAntonio,2022-04-08 20:00:00,73.4,9,11.1,3.2,0.0,66.0
SanAntonio,2022-04-08 21:00:00,68.8,10,9.9,2.6,0.0,61.5
SanAntonio,2022-04-08 22:00:00,61.2,16,14.6,2.7,0.0,54.2
SanAntonio,2022-04-08 23:00:00,58.0,17,13.3,3.4,0.0,50.6
SanAntonio,2022-04-09 00:00:00,55.5,20,15.1,3.4,0.0,48.3
SanAntonio,2022-04-09 01:00:00,52.9,27,19.8,2.5,0.0,46.5
SanAntonio,2022-04-09 02:00:00,51.0,34,23.6,5.0,0.0,44.0
SanAntonio,2022-04-09 03:00:00,49.0,36,23.2,1.0,0.0,43.6
SanAntonio,2022-04-09 04:00:00,49.5,39,25.5,5.2,0.0,42.6
SanAntonio,2022-04-09 05:00:00,46.5,51,29.4,3.6,0.0,40.8
SanAntonio,2022-04-09 06:00:00,46.4,52,29.8,2.9,0.0,41.0
SanAntonio,2022-04-09 07:00:00,47.7,49,29.5,3.1,0.0,42.2
SanAntonio,2022-04-09 08:00:00,48.6,56,33.6,2.8,50.0,43.9
SanAntonio,2022-04-09 09:00:00,57.4,55,41.4,0.4,247.0,55.1
SanAntonio,2022-04-09 10:00:00,66.7,45,44.7,7.3,482.0,62.2
SanAntonio,2022-04-09 11:00:00,72.3,39,45.9,10.4,702.0,68.2
SanAntonio,2022-04-09 12:00:00,77.3,31,44.3,8.5,873.0,75.4
SanAntonio,2022-04-09 13:00:00,80.2,26,42.2,9.9,983.0,78.2
SanAntonio,2022-04-09 14:00:00,83.4,22,40.6,12.5,1027.0,80.1
SanAntonio,2022-04-09 15:00:00,85.9,21,41.4,12.5,985.0,82.3
SanAntonio,2022-04-09 16:00:00,87.1,20,41.2,14.5,873.0,81.5
SanAntonio,2022-04-09 17:00:00,87.9,16,36.1,14.4,713.0,80.1
SanAntonio,2022-04-09 18:00:00,86.8,17,36.7,15.1,493.0,77.3
SanAntonio,2022-04-09 19:00:00,84.2,19,37.5,15.1,239.0,74.9
SanAntonio,2022-04-09 20:00:00,78.8,26,41.1,14.5,0.0,70.5
SanAntonio,2022-04-09 21:00:00,74.2,31,41.7,14.0,0.0,66.3
SanAntonio,2022-04-09 22:00:00,71.5,29,37.6,12.4,0.0,63.4
SanAntonio,2022-04-09 23:00:00,70.4,35,41.4,11.6,0.0,63.4
SanAntonio,2022-04-10 00:00:00,68.2,46,46.6,10.2,0.0,63.0
SanAntonio,2022-04-10 01:00:00,67.7,50,48.4,10.1,0.0,63.0
SanAntonio,2022-04-10 02:00:00,65.8,56,49.7,6.9,0.0,62.8
SanAntonio,2022-04-10 03:00:00,63.4,60,49.3,4.9,0.0,61.2
SanAntonio,2022-04-10 04:00:00,61.8,66,50.3,6.5,0.0,59.2
SanAntonio,2022-04-10 05:00:00,61.3,67,50.2,5.7,0.0,59.0
SanAntonio,2022-04-10 06:00:00,61.0,72,51.9,2.9,0.0,60.4
SanAntonio,2022-04-10 07:00:00,59.7,76,52.1,4.9,0.0,58.2
SanAntonio,2022-04-10 08:00:00,62.5,76,54.9,4.0,44.0,62.4
SanAntonio,2022-04-10 09:00:00,67.4,71,57.7,11.3,173.0,65.1
SanAntonio,2022-04-10 10:00:00,70.7,69,60.1,13.7,380.0,68.3
SanAntonio,2022-04-10 11:00:00,75.1,62,61.2,12.8,559.0,73.7
SanAntonio,2022-04-10 12:00:00,78.7,56,61.6,12.2,766.0,79.5
SanAntonio,2022-04-10 13:00:00,82.2,50,61.7,12.5,925.0,84.3
SanAntonio,2022-04-10 14:00:00,85.3,45,61.6,11.6,967.0,88.2
SanAntonio,2022-04-10 15:00:00,87.2,42,61.3,10.7,893.0,89.8
SanAntonio,2022-04-10 16:00:00,90.3,37,60.5,12.0,722.0,90.3
SanAntonio,2022-04-10 17:00:00,91.3,34,59.0,11.6,566.0,89.5
SanAntonio,2022-04-10 18:00:00,83.7,56,66.3,17.0,401.0,82.6
SanAntonio,2022-04-10 19:00:00,79.9,60,64.8,14.4,216.0,79.2
SanAntonio,2022-04-10 20:00:00,77.0,63,63.5,12.3,0.0,76.7
SanAntonio,2022-04-10 21:00:00,75.3,69,64.4,10.9,0.0,76.0
SanAntonio,2022-04-10 22:00:00,73.0,75,64.6,8.2,0.0,74.8
SanAntonio,2022-04-10 23:00:00,70.5,86,66.1,4.7,0.0,74.5
SanAntonio,2022-04-11 00:00:00,69.7,89,66.3,19.8,0.0,67.4
SanAntonio,2022-04-11 01:00:00,68.8,83,63.4,13.5,0.0,67.9
SanAntonio,2022-04-11 02:00:00,68.6,86,64.2,8.8,0.0,70.0
SanAntonio,2022-04-11 03:00:00,68.8,86,64.5,8.4,0.0,70.6
SanAntonio,2022-04-11 04:00:00,69.7,84,64.7,7.5,0.0,71.9
SanAntonio,2022-04-11 05:00:00,70.3,84,65.2,5.6,0.0,73.6
SanAntonio,2022-04-11 06:00:00,69.9,84,64.9,6.4,0.0,72.7
SanAntonio,2022-04-11 07:00:00,69.9,87,65.9,4.8,0.0,73.8
SanAntonio,2022-04-11 08:00:00,70.1,83,64.7,4.4,11.0,73.6
SanAntonio,2022-04-11 09:00:00,70.7,86,66.3,7.4,67.0,73.7
SanAntonio,2022-04-11 10:00:00,73.3,76,65.3,10.5,109.0,74.5
SanAntonio,2022-04-11 11:00:00,73.5,79,66.6,10.8,69.0,75.2
SanAntonio,2022-04-11 12:00:00,73.5,77,65.9,7.6,87.0,76.2
SanAntonio,2022-04-11 13:00:00,75.7,72,66.0,9.0,380.0,77.8
SanAntonio,2022-04-11 14:00:00,76.4,71,66.3,4.2,188.0,80.7
SanAntonio,2022-04-11 15:00:00,77.1,70,66.6,4.2,212.0,81.6
SanAntonio,2022-04-11 16:00:00,78.4,76,70.2,6.8,609.0,84.2
SanAntonio,2022-04-11 17:00:00,79.1,72,69.3,7.7,465.0,83.5
SanAntonio,2022-04-11 18:00:00,78.5,68,67.0,7.6,180.0,81.7
